184;41200250;-8665836;32;0;0
185;41200310;-8665845;30;0;0
186;41200340;-8665824;32;0;0
187;41200370;-8665798;28;0;0
188;41199320;-8658515;42;0;0
189;41199380;-8658560;42;0;0
190;41199430;-8658597;40;0;0
191;41199500;-8658648;38;0;0
192;41199630;-8658849;36;0;0
193;41199900;-8665680;28;0;0
194;41199920;-8665617;30;0;0
195;41199990;-8665336;28;0;0
196;41200410;-8665478;30;0;0
197;41199000;-8663409;32;0;0
198;41199050;-8663236;30;0;0
199;41199380;-8662793;32;0;0
200;41199420;-8662705;30;0;0
201;41200710;-8663011;24;0;0
202;41200220;-8663286;24;0;0
203;41200110;-8663289;22;0;0
204;41199890;-8663126;20;0;0
205;41199760;-8662905;20;0;0
206;41199620;-8662752;18;0;0
207;41201130;-8665661;26;0;0
208;41201630;-8665271;24;0;0
209;41201970;-8665003;22;0;0
210;41202020;-8664975;20;0;0
211;41202070;-8664985;18;0;0
212;41202100;-8665013;18;0;0
213;41202350;-8665576;18;0;0
214;41202340;-8665636;20;0;0
215;41202320;-8665695;18;0;0
216;41201970;-8665977;20;0;0
217;41202020;-8666071;0;0;0
218;41200660;-8665781;26;0;0
219;41201040;-8665858;26;0;0
220;41201170;-8665772;24;0;0
221;41201040;-8665475;24;0;0
222;41200580;-8666828;0;0;0
223;41203090;-8663555;0;0;0
224;41203210;-8663460;0;0;0
225;41203250;-8663393;0;0;0
226;41203350;-8663266;0;0;0
227;41203420;-8663157;0;0;0
228;41203340;-8663384;0;0;0
229;41203290;-8663532;0;0;0
230;41203260;-8663702;0;0;0
231;41203460;-8660253;0;0;0
232;41203410;-8660493;0;0;0
233;41203460;-8660891;0;0;0
234;41203760;-8661491;0;0;0
235;41203830;-8661837;0;0;0
236;41203830;-8662140;0;0;0
237;41203800;-8662362;0;0;0
238;41203730;-8662555;0;0;0
239;41202900;-8664001;0;0;0
240;41202770;-8663913;0;0;0
241;41202680;-8663886;0;0;0
242;41202670;-8663781;0;0;0
243;41202780;-8663765;0;0;0
244;41202880;-8663718;0;0;0
245;41203220;-8664038;0;0;0
246;41203260;-8664192;0;0;0
247;41203300;-8664359;0;0;0
248;41203320;-8664525;0;0;0
249;41203150;-8664236;0;0;0
250;41203100;-8664186;0;0;0
251;41203020;-8664108;0;0;0
252;41202960;-8664068;0;0;0
253;41202880;-8663936;0;0;0
254;41202870;-8663863;0;0;0
255;41202870;-8663789;0;0;0
256;41202920;-8663648;0;0;0
257;41202970;-8663593;0;0;0
258;41203030;-8663562;0;0;0
259;41203160;-8663577;0;0;0
260;41203220;-8663629;0;0;0
261;41203280;-8663770;0;0;0
262;41203290;-8663842;0;0;0
263;41203280;-8663914;0;0;0
264;41203260;-8663980;0;0;0
265;41203160;-8664091;0;0;0
266;41203090;-8664116;0;0;0
267;41178180;-8656209;50;0;0
268;41178060;-8656185;50;0;0
269;41177990;-8656187;48;0;0
270;41177930;-8656213;50;0;0
271;41177890;-8656246;50;0;0
272;41177820;-8656335;52;0;0
273;41178010;-8656010;46;0;0
274;41177930;-8656126;46;0;0
275;41177880;-8656206;50;0;0
276;41177790;-8656430;50;0;0
277;41177760;-8656539;50;0;0
278;41177570;-8657165;52;0;0
279;41177540;-8657346;50;0;0
280;41178830;-8656858;50;0;0
281;41178360;-8656330;52;0;0
282;41178150;-8656137;52;0;0
283;41178050;-8656060;46;0;0
284;41178330;-8655366;40;0;0
285;41178460;-8655575;42;0;0
286;41179030;-8656373;60;0;0
287;41179560;-8657544;50;0;0
288;41179020;-8657063;52;0;0
289;41175800;-8652666;64;0;0
290;41176180;-8652984;64;0;0
291;41176580;-8653467;64;0;0
292;41176690;-8653596;66;0;0
293;41176940;-8653920;66;0;0
294;41177170;-8654203;64;0;0
295;41179100;-8646154;50;0;0
296;41179100;-8646220;48;0;0
297;41179090;-8646293;48;0;0
298;41179060;-8646414;48;0;0
299;41179040;-8646540;46;0;0
300;41179020;-8646660;44;0;0
301;41178980;-8647241;46;0;0
302;41178960;-8647549;44;0;0
303;41178960;-8647670;46;0;0
304;41178970;-8647790;46;0;0
305;41178990;-8647934;48;0;0
306;41179020;-8648067;50;0;0
307;41179080;-8648234;50;0;0
308;41179150;-8648392;52;0;0
309;41179210;-8648484;50;0;0
310;41179280;-8648561;48;0;0
311;41180140;-8649459;48;0;0
312;41180190;-8649482;48;0;0
313;41180260;-8649490;46;0;0
314;41180300;-8649492;44;0;0
315;41180340;-8649479;44;0;0
316;41180740;-8649136;46;0;0
317;41181000;-8648969;46;0;0
318;41181190;-8648879;68;0;0
319;41181280;-8648876;66;0;0
320;41176450;-8651333;56;0;0
321;41176400;-8651419;56;0;0
322;41176160;-8651745;58;0;0
323;41175870;-8652149;60;0;0
324;41175300;-8653004;54;0;0
325;41175290;-8653194;56;0;0
326;41175340;-8653399;56;0;0
327;41175430;-8652472;54;0;0
328;41175210;-8652448;56;0;0
329;41175100;-8652478;56;0;0
330;41175030;-8652517;54;0;0
331;41174940;-8652652;52;0;0
332;41176220;-8651555;58;0;0
333;41176240;-8651228;56;0;0
334;41176240;-8651045;58;0;0
335;41176690;-8651641;58;0;0
336;41176430;-8651647;60;0;0
337;41176290;-8651670;56;0;0
338;41172650;-8628563;66;0;0
339;41172650;-8628157;66;0;0
340;41172810;-8626669;64;0;0
341;41178280;-8655919;52;0;0
342;41177710;-8655240;54;0;0
343;41176440;-8653652;56;0;0
344;41175800;-8652887;54;0;0
345;41175690;-8652803;52;0;0
346;41177760;-8655133;60;0;0
347;41178330;-8655833;58;0;0
348;41179190;-8656909;60;0;0
349;41179450;-8657183;58;0;0
350;41179630;-8657362;58;0;0
351;41180410;-8658324;60;0;0
352;41182550;-8660986;60;0;0
353;41183990;-8662756;62;0;0
354;41185020;-8664037;62;0;0
355;41185680;-8664850;64;0;0
356;41185800;-8664989;66;0;0
357;41186210;-8665503;68;0;0
358;41186570;-8665948;66;0;0
359;41186920;-8666385;66;0;0
360;41187030;-8666511;64;0;0
361;41187100;-8666604;66;0;0
362;41187190;-8666730;66;0;0
363;41187290;-8666860;66;0;0
364;41178530;-8653809;78;0;0
365;41178730;-8653187;80;0;0
366;41178760;-8653098;80;0;0
367;41178800;-8653007;78;0;0
368;41178870;-8652867;78;0;0
369;41178920;-8652796;76;0;0
370;41178970;-8652710;76;0;0
371;41179050;-8652628;76;0;0
372;41179120;-8652585;74;0;0
373;41179180;-8652557;72;0;0
374;41179210;-8652547;72;0;0
375;41179280;-8652534;72;0;0
376;41179360;-8652528;70;0;0
377;41179420;-8652526;68;0;0
378;41179470;-8652528;70;0;0
379;41180170;-8652670;70;0;0
380;41180460;-8652739;70;0;0
381;41179410;-8629583;86;0;0
382;41179290;-8629529;88;0;0
383;41178310;-8629103;86;0;0
384;41178080;-8628997;72;0;0
385;41176810;-8628380;74;0;0
386;41176490;-8628201;72;0;0
387;41175890;-8627836;90;0;0
388;41175820;-8627823;90;0;0
389;41175360;-8627697;92;0;0
390;41175110;-8627643;94;0;0
391;41174740;-8627491;92;0;0
392;41173450;-8626817;92;0;0
393;41173260;-8626704;80;0;0
394;41172970;-8626538;78;0;0
395;41172720;-8626419;76;0;0
396;41172500;-8626346;76;0;0
397;41171620;-8626153;78;0;0
398;41170410;-8625899;76;0;0
399;41169920;-8625793;74;0;0
400;41169150;-8625621;72;0;0
401;41188430;-8612393;74;0;0
402;41187220;-8612696;72;0;0
403;41186000;-8613035;70;0;0
404;41185960;-8613042;56;0;0
405;41184940;-8613203;58;0;0
406;41171830;-8612757;108;0;0
407;41171300;-8612813;108;0;0
408;41171080;-8612836;106;0;0
409;41174440;-8611267;112;0;0
410;41174480;-8611713;110;0;0
411;41174530;-8612229;112;0;0
412;41174550;-8612743;110;0;0
413;41174550;-8613177;112;0;0
414;41174530;-8613610;114;0;0
415;41174480;-8614069;112;0;0
416;41174420;-8614426;112;0;0
417;41174210;-8615717;112;0;0
418;41174020;-8617055;114;0;0
419;41173900;-8617028;82;0;0
420;41174090;-8615671;84;0;0
421;41174310;-8614388;84;0;0
422;41174370;-8614030;82;0;0
423;41174420;-8613603;82;0;0
424;41174450;-8613172;80;0;0
425;41174450;-8612724;82;0;0
426;41174420;-8612242;84;0;0
427;41174370;-8611754;86;0;0
428;41174320;-8611291;88;0;0
429;41174510;-8610853;78;0;0
430;41174590;-8611140;76;0;0
431;41174650;-8611342;76;0;0
432;41174670;-8611549;78;0;0
433;41174790;-8612689;76;0;0
434;41174850;-8613327;78;0;0
435;41174850;-8613386;108;0;0
436;41174850;-8613478;110;0;0
437;41174800;-8613621;110;0;0
438;41174760;-8613710;112;0;0
439;41174710;-8613888;112;0;0
440;41174650;-8614171;114;0;0
441;41174510;-8614925;114;0;0
442;41174330;-8615860;114;0;0
443;41174280;-8616114;114;0;0
444;41174210;-8616675;114;0;0
445;41173730;-8617649;82;0;0
446;41173800;-8616860;84;0;0
447;41174180;-8614004;118;0;0
448;41174220;-8613729;116;0;0
449;41174240;-8613540;116;0;0
450;41174240;-8613451;114;0;0
451;41174240;-8613274;112;0;0
452;41174240;-8613198;84;0;0
453;41174220;-8612751;82;0;0
454;41174180;-8611321;82;0;0
455;41174160;-8610717;84;0;0
456;41174110;-8610179;84;0;0
457;41174110;-8610068;84;0;0
458;41173160;-8605671;58;0;0
459;41173090;-8605755;58;0;0
460;41173050;-8605800;78;0;0
461;41172980;-8605908;76;0;0
462;41172940;-8606020;78;0;0
463;41172860;-8606748;80;0;0
464;41172850;-8606943;78;0;0
465;41172810;-8605433;60;0;0
466;41172710;-8605373;60;0;0
467;41172570;-8605329;62;0;0
468;41171710;-8605533;64;0;0
469;41171600;-8605512;64;0;0
470;41171260;-8600845;68;0;0
471;41171390;-8601277;68;0;0
472;41171470;-8601610;68;0;0
473;41171570;-8601880;70;0;0
474;41171630;-8602075;68;0;0
475;41171680;-8602324;66;0;0
476;41171730;-8602718;68;0;0
477;41171780;-8603105;66;0;0
478;41171830;-8603525;64;0;0
479;41171860;-8603698;62;0;0
480;41171930;-8603836;60;0;0
481;41172040;-8603929;62;0;0
482;41172200;-8604006;64;0;0
483;41172350;-8604100;64;0;0
484;41172470;-8604216;52;0;0
485;41172580;-8604371;54;0;0
486;41172930;-8607567;90;0;0
487;41172720;-8607433;92;0;0
488;41172480;-8607185;92;0;0
489;41172200;-8606930;94;0;0
490;41171990;-8606716;96;0;0
491;41171900;-8606600;96;0;0
492;41172080;-8604187;56;0;0
493;41172190;-8604262;58;0;0
494;41172290;-8604311;82;0;0
495;41172400;-8604379;82;0;0
496;41172570;-8604541;84;0;0
497;41172690;-8604725;82;0;0
498;41172810;-8604959;84;0;0
499;41172870;-8605169;82;0;0
500;41172900;-8605367;80;0;0
501;41172910;-8605643;78;0;0
502;41172880;-8605941;80;0;0
503;41172860;-8606115;78;0;0
504;41172810;-8606544;80;0;0
505;41172820;-8606737;78;0;0
506;41172680;-8604527;56;0;0
507;41172750;-8604645;58;0;0
508;41172810;-8604753;60;0;0
509;41172870;-8604886;58;0;0
510;41172920;-8605054;60;0;0
511;41172970;-8605219;58;0;0
512;41173000;-8605345;58;0;0
513;41173020;-8605414;58;0;0
514;41173060;-8605488;60;0;0
515;41173080;-8605534;62;0;0
516;41173110;-8605580;60;0;0
517;41172070;-8605379;62;0;0
518;41171600;-8605631;64;0;0
519;41171490;-8605718;64;0;0
520;41171440;-8605764;64;0;0
521;41172390;-8603845;62;0;0
522;41172560;-8603998;62;0;0
523;41172710;-8604149;62;0;0
524;41172800;-8604298;64;0;0
525;41172840;-8604469;66;0;0
526;41172840;-8604597;68;0;0
527;41172820;-8604707;66;0;0
528;41172760;-8604836;66;0;0
529;41172670;-8604918;66;0;0
530;41172570;-8604962;64;0;0
531;41174990;-8613618;108;0;0
532;41174640;-8613636;112;0;0
533;41174470;-8613604;110;0;0
534;41174340;-8613540;112;0;0
535;41174070;-8613302;114;0;0
536;41174020;-8613287;112;0;0
537;41172760;-8612871;112;0;0
538;41174350;-8613260;110;0;0
539;41174510;-8613247;110;0;0
540;41174750;-8613387;108;0;0
541;41174710;-8612833;78;0;0
542;41174620;-8612927;80;0;0
543;41174490;-8612980;80;0;0
544;41174350;-8612916;80;0;0
545;41174270;-8612821;82;0;0
546;41174330;-8613924;118;0;0
547;41174440;-8613928;118;0;0
548;41174530;-8613960;116;0;0
549;41174620;-8614100;116;0;0
550;41185710;-8662584;54;0;0
551;41185780;-8662652;52;0;0
552;41185900;-8662742;52;0;0
553;41186050;-8662848;54;0;0
554;41186170;-8662933;52;0;0
555;41186260;-8662993;52;0;0
556;41186750;-8663347;54;0;0
557;41186940;-8663498;54;0;0
558;41187000;-8663708;52;0;0
559;41187260;-8664657;54;0;0
560;41187340;-8665021;54;0;0
561;41187360;-8665292;56;0;0
562;41187390;-8665579;56;0;0
563;41187450;-8665821;54;0;0
564;41187510;-8665960;56;0;0
565;41187600;-8666126;58;0;0
566;41187730;-8666276;58;0;0
567;41187740;-8666293;56;0;0
568;41187780;-8666328;54;0;0
569;41188040;-8666576;56;0;0
570;41188180;-8666645;54;0;0
571;41192090;-8662427;54;0;0
572;41192070;-8662657;54;0;0
573;41192050;-8662848;56;0;0
574;41191780;-8664557;58;0;0
575;41189890;-8666292;68;0;0
576;41189980;-8666345;70;0;0
577;41190080;-8666310;72;0;0
578;41190220;-8666224;74;0;0
579;41190450;-8666044;54;0;0
580;41190860;-8665727;56;0;0
581;41190940;-8665624;58;0;0
582;41191010;-8665504;60;0;0
583;41191070;-8665358;62;0;0
584;41191160;-8665212;62;0;0
585;41191250;-8665126;62;0;0
586;41191340;-8665092;62;0;0
587;41191420;-8665074;60;0;0
588;41191680;-8665152;58;0;0
589;41190350;-8662010;52;0;0
590;41190330;-8662073;52;0;0
591;41190310;-8662128;52;0;0
592;41190270;-8662174;54;0;0
593;41190220;-8662209;54;0;0
594;41190160;-8662221;56;0;0
595;41190110;-8662208;58;0;0
596;41190050;-8662170;58;0;0
597;41190010;-8662115;60;0;0
598;41189990;-8662062;58;0;0
599;41189980;-8662003;50;0;0
600;41189980;-8661959;52;0;0
601;41189980;-8661926;50;0;0
602;41190000;-8661859;52;0;0
603;41190030;-8661800;54;0;0
604;41190070;-8661757;52;0;0
605;41190120;-8661736;50;0;0
606;41190160;-8661728;38;0;0
607;41190200;-8661732;40;0;0
608;41190230;-8661742;42;0;0
609;41190250;-8661760;42;0;0
610;41190290;-8661794;42;0;0
611;41190320;-8661838;40;0;0
612;41190340;-8661889;48;0;0
613;41190350;-8661945;50;0;0
614;41192950;-8662874;56;0;0
615;41192600;-8662664;56;0;0
616;41192210;-8662519;54;0;0
617;41192140;-8662498;54;0;0
618;41190480;-8662124;50;0;0
619;41190400;-8662141;48;0;0
620;41190400;-8662046;48;0;0
621;41173020;-8639948;58;0;0
622;41172870;-8640309;60;0;0
623;41172830;-8640469;58;0;0
624;41172820;-8640552;60;0;0
625;41172810;-8640635;62;0;0
626;41172820;-8640779;64;0;0
627;41172830;-8640899;62;0;0
628;41172850;-8641006;60;0;0
629;41172900;-8641256;62;0;0
630;41172940;-8641356;60;0;0
631;41172970;-8641445;62;0;0
632;41173030;-8641619;64;0;0
633;41173100;-8641760;62;0;0
634;41173200;-8641909;62;0;0
635;41173230;-8641951;62;0;0
636;41173320;-8642050;60;0;0
637;41173900;-8642709;62;0;0
638;41174000;-8642816;60;0;0
639;41174460;-8643321;58;0;0
640;41178860;-8647074;64;0;0
641;41178810;-8646929;66;0;0
642;41178760;-8646813;66;0;0
643;41178690;-8646706;64;0;0
644;41178610;-8646638;62;0;0
645;41178520;-8646601;54;0;0
646;41178240;-8646541;56;0;0
647;41177610;-8646478;54;0;0
648;41177540;-8646467;54;0;0
649;41177440;-8646434;56;0;0
650;41177350;-8646391;54;0;0
651;41177260;-8646321;52;0;0
652;41177170;-8646242;50;0;0
653;41176770;-8645798;52;0;0
654;41176560;-8645570;52;0;0
655;41176380;-8645400;52;0;0
656;41176270;-8645182;54;0;0
657;41176260;-8645124;56;0;0
658;41176270;-8645072;70;0;0
659;41176360;-8644840;68;0;0
660;41171590;-8634898;64;0;0
661;41171440;-8635636;64;0;0
662;41171370;-8635894;62;0;0
663;41171260;-8636194;62;0;0
664;41170700;-8637910;74;0;0
665;41170810;-8638413;70;0;0
666;41170770;-8638326;68;0;0
667;41170740;-8638232;74;0;0
668;41170720;-8638149;74;0;0
669;41170710;-8638103;72;0;0
670;41170710;-8638054;72;0;0
671;41170650;-8638022;76;0;0
672;41170620;-8638069;76;0;0
673;41170590;-8638108;76;0;0
674;41170550;-8638124;74;0;0
675;41170510;-8638126;72;0;0
676;41171670;-8634621;62;0;0
677;41171750;-8634109;60;0;0
678;41171790;-8633919;60;0;0
679;41171860;-8633628;62;0;0
680;41171900;-8633456;64;0;0
681;41172010;-8633336;62;0;0
682;41172150;-8633242;60;0;0
683;41172280;-8633233;62;0;0
684;41172440;-8633276;60;0;0
685;41172720;-8633410;62;0;0
686;41173210;-8633645;62;0;0
687;41173710;-8633886;62;0;0
688;41174030;-8634040;62;0;0
689;41196940;-8592390;96;0;0
690;41196910;-8592794;98;0;0
691;41196880;-8593181;96;0;0
692;41196880;-8593568;96;0;0
693;41196890;-8593788;98;0;0
694;41196920;-8594114;100;0;0
695;41196960;-8594421;100;0;0
696;41197000;-8594697;100;0;0
697;41197070;-8594998;98;0;0
698;41197240;-8595589;100;0;0
699;41197580;-8596621;98;0;0
700;41201270;-8661363;26;0;0
701;41201340;-8661317;24;0;0
702;41201580;-8661126;22;0;0
703;41201950;-8660791;20;0;0
704;41202540;-8660242;18;0;0
705;41202590;-8660166;20;0;0
706;41202740;-8659788;20;0;0
707;41202770;-8659697;22;0;0
708;41202770;-8659613;24;0;0
709;41202740;-8659340;26;0;0
710;41202730;-8659305;28;0;0
711;41202710;-8659279;28;0;0
712;41202690;-8659285;28;0;0
713;41202590;-8658669;26;0;0
714;41201110;-8660884;26;0;0
715;41200890;-8660641;26;0;0
716;41201090;-8660456;28;0;0
717;41201450;-8660153;30;0;0
718;41201970;-8659636;30;0;0
719;41201740;-8659384;26;0;0
720;41200740;-8658567;0;0;0
721;41200860;-8658449;0;0;0
722;41201150;-8658633;0;0;0
723;41200940;-8659327;26;0;0
724;41195580;-8665626;32;0;0
725;41195530;-8665446;30;0;0
726;41195260;-8664062;32;0;0
727;41194810;-8664212;32;0;0
728;41194220;-8664418;34;0;0
729;41193660;-8664620;32;0;0
730;41193360;-8664666;30;0;0
731;41192800;-8664934;30;0;0
732;41192700;-8664876;32;0;0
733;41192360;-8664584;58;0;0
734;41193690;-8663487;0;0;0
735;41193710;-8664054;0;0;0
736;41194510;-8663882;0;0;0
737;41194740;-8664120;0;0;0
738;41200260;-8660687;28;0;0
739;41200050;-8660499;28;0;0
740;41199660;-8660048;28;0;0
741;41201500;-8658639;22;0;0
742;41201380;-8658505;20;0;0
743;41201270;-8658151;20;0;0
744;41201250;-8658101;22;0;0
745;41201080;-8658005;20;0;0
746;41196720;-8661290;0;0;0
747;41196590;-8661908;0;0;0
748;41196130;-8661736;30;0;0
749;41195260;-8665920;0;0;0
750;41195510;-8666409;32;0;0
751;41195000;-8666149;0;0;0
752;41195280;-8666635;32;0;0
753;41194780;-8666369;0;0;0
754;41195040;-8666860;34;0;0
755;41196060;-8666815;0;0;0
756;41202430;-8650135;54;0;0
757;41202270;-8650041;54;0;0
758;41202140;-8649986;54;0;0
759;41202020;-8649981;54;0;0
760;41201900;-8650007;54;0;0
761;41201780;-8650087;54;0;0
762;41201690;-8650182;52;0;0
763;41201610;-8650314;52;0;0
764;41201560;-8650471;54;0;0
765;41201550;-8650662;54;0;0
766;41201580;-8650866;52;0;0
767;41201650;-8651026;54;0;0
768;41201750;-8651167;52;0;0
769;41201870;-8651244;52;0;0
770;41202000;-8651289;52;0;0
771;41202140;-8651297;54;0;0
772;41202270;-8651249;54;0;0
773;41202380;-8651150;54;0;0
774;41202460;-8651017;52;0;0
775;41202520;-8650832;52;0;0
776;41202590;-8650379;54;0;0
777;41202720;-8649865;54;0;0
778;41192110;-8662285;54;0;0
779;41192190;-8661485;54;0;0
780;41192150;-8660017;54;0;0
781;41192130;-8659847;52;0;0
782;41192090;-8659733;38;0;0
783;41191930;-8659328;40;0;0
784;41191860;-8659127;40;0;0
785;41191630;-8658510;40;0;0
786;41191580;-8658398;40;0;0
787;41191490;-8658017;44;0;0
788;41191550;-8658024;44;0;0
789;41191600;-8658060;44;0;0
790;41191640;-8658121;44;0;0
791;41191660;-8658196;42;0;0
792;41191650;-8658276;40;0;0
793;41191630;-8658346;40;0;0
794;41191520;-8658422;42;0;0
795;41191460;-8658416;42;0;0
796;41191410;-8658380;40;0;0
797;41191380;-8658328;42;0;0
798;41191360;-8658269;40;0;0
799;41191350;-8658244;46;1;0
800;41191360;-8658164;48;0;0
801;41191390;-8658092;46;0;0
802;41191430;-8658046;44;0;0
803;41191460;-8658029;44;0;0
804;41192980;-8662818;56;0;0
805;41193210;-8662210;54;0;0
806;41193470;-8661598;56;0;0
807;41193560;-8661385;56;0;0
808;41193740;-8661140;54;0;0
809;41193880;-8660982;52;0;0
810;41194310;-8660495;32;0;0
811;41194690;-8660018;30;0;0
812;41194880;-8659721;30;0;0
813;41195760;-8658397;30;0;0
814;41192260;-8659826;52;0;0
815;41192940;-8660247;52;0;0
816;41192470;-8659008;38;0;0
817;41193560;-8659729;38;0;0
818;41193710;-8659909;36;0;0
819;41193850;-8660132;36;0;0
820;41193980;-8660244;34;0;0
821;41193990;-8656260;38;0;0
822;41194040;-8656342;38;0;0
