26122730;41.1896;-8.594379;-0.1500002;0.7188941
26122731;41.19006;-8.594096;-0.1499953;0.7189021
26122732;41.19129;-8.592913;-0.1499746;0.7189236
26122734;41.19173;-8.592519;-0.1499677;0.7189313
26122781;41.18406;-8.593787;-0.1499899;0.7187974
26122782;41.1828;-8.593388;-0.1499829;0.7187755
26122783;41.18219;-8.593245;-0.1499804;0.7187647
26122784;41.18077;-8.593171;-0.1499791;0.71874
26122785;41.1803;-8.593175;-0.1499792;0.7187319
26122786;41.17962;-8.593248;-0.1499805;0.71872
26122787;41.17712;-8.593508;-0.149985;0.7186763
26122788;41.17683;-8.593552;-0.1499858;0.7186712
26122789;41.17591;-8.593761;-0.1499894;0.7186552
26122790;41.18677;-8.594677;-0.1500054;0.7188447
26122791;41.18762;-8.594905;-0.1500094;0.7188596
26122792;41.18838;-8.594941;-0.15001;0.7188728
26122793;41.18898;-8.594833;-0.1500081;0.7188833
26122794;41.18962;-8.594582;-0.1500037;0.7188944
26122795;41.1903;-8.594134;-0.1499959;0.7189063
26122796;41.19112;-8.593347;-0.1499822;0.7189206
26122797;41.19194;-8.592611;-0.1499694;0.718935
26122798;41.19238;-8.592335;-0.1499645;0.7189427
26122799;41.19352;-8.591798;-0.1499552;0.7189626
26122848;41.18007;-8.624591;-0.1505275;0.7187278
60795247;41.17051;-8.638126;-0.1507638;0.7185609
60795248;41.16986;-8.637495;-0.1507527;0.7185496
62890972;41.19714;-8.668255;-0.1512896;0.7190258
62890973;41.19693;-8.668485;-0.1512936;0.719022
62890974;41.19678;-8.668618;-0.1512959;0.7190194
62890975;41.19662;-8.668948;-0.1513017;0.7190166
62890976;41.19658;-8.66971;-0.151315;0.719016
62890977;41.19663;-8.669938;-0.151319;0.7190168
62892598;41.19585;-8.666232;-0.1512543;0.7190033
62892600;41.19625;-8.667056;-0.1512687;0.7190102
62892601;41.19698;-8.66806;-0.1512862;0.7190229
62897093;41.19978;-8.666899;-0.1512659;0.7190719
62897094;41.19966;-8.667042;-0.1512684;0.7190697
62897095;41.1995;-8.667168;-0.1512706;0.7190669
62897096;41.19918;-8.667258;-0.1512722;0.7190613
62897097;41.1982;-8.667424;-0.1512751;0.7190443
62897098;41.1981;-8.667501;-0.1512764;0.7190424
62897099;41.19786;-8.667822;-0.151282;0.7190382
62941777;41.19403;-8.660878;-0.1511608;0.7189715
62944787;41.19274;-8.667304;-0.151273;0.718949
62944788;41.19299;-8.667165;-0.1512706;0.7189533
62944790;41.19333;-8.667137;-0.1512701;0.7189592
62944791;41.19484;-8.667113;-0.1512697;0.7189856
62944794;41.19507;-8.666963;-0.151267;0.7189897
62944795;41.19778;-8.664399;-0.1512223;0.7190369
62946572;41.20253;-8.663829;-0.1512123;0.7191197
62946573;41.19897;-8.663755;-0.1512111;0.7190577
62946575;41.19861;-8.663773;-0.1512114;0.7190514
62946576;41.19831;-8.663901;-0.1512136;0.7190462
64639473;41.20037;-8.665798;-0.1512467;0.7190821
64639474;41.20061;-8.665832;-0.1512473;0.7190862
64639477;41.20118;-8.665359;-0.1512391;0.7190962
64639479;41.20168;-8.664188;-0.1512186;0.719105
64639480;41.20169;-8.663836;-0.1512125;0.7191051
64640470;41.20001;-8.659466;-0.1511362;0.7190758
64640471;41.20089;-8.660641;-0.1511567;0.7190912
64640472;41.20111;-8.660884;-0.1511609;0.719095
64640473;41.20127;-8.661363;-0.1511693;0.7190979
64640474;41.20126;-8.661677;-0.1511748;0.7190976
64640475;41.20119;-8.662055;-0.1511814;0.7190965
64640478;41.20074;-8.662889;-0.1511959;0.7190887
64640479;41.20071;-8.663011;-0.1511981;0.719088
64640480;41.20041;-8.665478;-0.1512411;0.7190828
64641283;41.19986;-8.66573;-0.1512455;0.7190733
64641672;41.19999;-8.665336;-0.1512386;0.7190756
64644548;41.19905;-8.663236;-0.151202;0.7190592
64644549;41.19942;-8.662705;-0.1511927;0.7190655
64644550;41.19943;-8.662621;-0.1511912;0.7190657
64644551;41.19976;-8.661429;-0.1511705;0.7190714
64644552;41.19991;-8.661326;-0.1511687;0.719074
64644553;41.20002;-8.661241;-0.1511672;0.719076
64644554;41.20026;-8.660687;-0.1511575;0.7190803
64644555;41.2005;-8.660177;-0.1511486;0.7190843
64644711;41.199;-8.663409;-0.151205;0.7190582
64645098;41.20022;-8.663286;-0.1512029;0.7190794
64645105;41.19962;-8.662752;-0.1511935;0.7190691
64646401;41.20113;-8.665661;-0.1512443;0.7190953
64646402;41.20202;-8.664975;-0.1512323;0.7191109
64646843;41.20163;-8.665271;-0.1512375;0.7191042
64647236;41.20066;-8.665781;-0.1512464;0.7190871
64647237;41.20104;-8.665858;-0.1512478;0.7190939
64647238;41.20117;-8.665772;-0.1512463;0.7190961
64647242;41.20104;-8.665475;-0.1512411;0.7190939
64647808;41.20058;-8.666828;-0.1512647;0.7190858
64648102;41.2011;-8.665926;-0.1512489;0.7190949
64648103;41.20135;-8.66584;-0.1512474;0.7190992
64648104;41.20148;-8.665919;-0.1512488;0.7191015
64648105;41.20173;-8.666482;-0.1512586;0.7191058
64648106;41.20179;-8.666711;-0.1512626;0.7191069
64648107;41.20199;-8.667295;-0.1512728;0.7191104
64648108;41.20206;-8.667562;-0.1512775;0.7191117
64648110;41.2021;-8.667726;-0.1512803;0.7191123
64648929;41.20213;-8.668381;-0.1512918;0.7191128
64648930;41.2019;-8.66878;-0.1512988;0.7191089
64648931;41.20187;-8.669188;-0.1513059;0.7191082
64648932;41.20201;-8.669223;-0.1513065;0.7191108
64648933;41.20267;-8.669029;-0.1513031;0.7191222
64648936;41.20438;-8.666469;-0.1512584;0.7191522
64649143;41.20312;-8.668584;-0.1512953;0.7191301
64649386;41.20292;-8.668899;-0.1513008;0.7191266
64649388;41.20345;-8.667629;-0.1512787;0.7191359
64661163;41.19158;-8.666041;-0.151251;0.7189288
64668915;41.20342;-8.663157;-0.1512006;0.7191353
64668916;41.20334;-8.663384;-0.1512046;0.719134
64668917;41.20329;-8.663532;-0.1512072;0.7191331
64668918;41.20326;-8.663702;-0.1512101;0.7191326
64669019;41.20335;-8.663266;-0.1512025;0.719134
64669020;41.20325;-8.663393;-0.1512047;0.7191324
64669021;41.20309;-8.663555;-0.1512076;0.7191296
64669451;41.20346;-8.660253;-0.1511499;0.7191361
64669452;41.20341;-8.660493;-0.1511541;0.7191352
64669540;41.20288;-8.663718;-0.1512104;0.719126
64669541;41.20278;-8.663765;-0.1512112;0.7191241
64669542;41.20267;-8.663781;-0.1512115;0.7191224
64669571;41.20277;-8.663913;-0.1512138;0.719124
64669572;41.20268;-8.663886;-0.1512133;0.7191224
64669638;41.20326;-8.664192;-0.1512187;0.7191325
64669639;41.2033;-8.664359;-0.1512216;0.7191332
64669640;41.20332;-8.664525;-0.1512245;0.7191335
64669713;41.20315;-8.664236;-0.1512194;0.7191306
64669714;41.20302;-8.664108;-0.1512172;0.7191284
64669751;41.20362;-8.665152;-0.1512354;0.7191388
64669752;41.20346;-8.664876;-0.1512306;0.7191361
64669753;41.20337;-8.664671;-0.151227;0.7191345
64669973;41.20401;-8.657928;-0.1511094;0.7191457
87006476;41.20296;-8.664068;-0.1512165;0.7191272
87006477;41.2029;-8.664001;-0.1512153;0.7191263
87006478;41.20288;-8.663936;-0.1512142;0.7191259
87006479;41.20287;-8.663863;-0.1512129;0.7191257
87006481;41.20292;-8.663648;-0.1512092;0.7191266
87006482;41.20297;-8.663593;-0.1512082;0.7191275
87006483;41.20316;-8.663577;-0.1512079;0.7191308
87006484;41.20328;-8.66377;-0.1512113;0.7191329
87006485;41.20329;-8.663842;-0.1512126;0.7191331
87006487;41.20322;-8.664038;-0.151216;0.7191319
87006488;41.20316;-8.664091;-0.1512169;0.7191309
87006489;41.20309;-8.664116;-0.1512174;0.7191297
96496391;41.17331;-8.68797;-0.1516337;0.7186099
96496392;41.17354;-8.684098;-0.1515661;0.7186138
96496393;41.17158;-8.67972;-0.1514897;0.7185796
96496394;41.17145;-8.678652;-0.151471;0.7185774
96496566;41.17212;-8.675686;-0.1514193;0.7185889
96496567;41.1716;-8.678673;-0.1514714;0.7185801
96496568;41.17374;-8.684063;-0.1515655;0.7186174
96496569;41.17353;-8.688046;-0.151635;0.7186137
96497002;41.17181;-8.67619;-0.1514281;0.7185836
96497003;41.17392;-8.67266;-0.1513665;0.7186205
96497004;41.17465;-8.671456;-0.1513455;0.7186332
96497005;41.17485;-8.671243;-0.1513417;0.7186366
96497006;41.17567;-8.670749;-0.1513331;0.7186511
96497007;41.17655;-8.66865;-0.1512965;0.7186663
96497008;41.17863;-8.667144;-0.1512702;0.7187026
96497009;41.17914;-8.666365;-0.1512566;0.7187116
96497010;41.17922;-8.665637;-0.1512439;0.7187129
96497011;41.179;-8.664327;-0.151221;0.7187091
96497012;41.17869;-8.663716;-0.1512104;0.7187037
96497014;41.17681;-8.661852;-0.1511778;0.7186709
96497015;41.1768;-8.6616;-0.1511734;0.7186707
96497016;41.17771;-8.655718;-0.1510708;0.7186866
96497243;41.17782;-8.656335;-0.1510815;0.7186885
96497245;41.17699;-8.661446;-0.1511707;0.7186741
96497246;41.17702;-8.661699;-0.1511752;0.7186745
96497247;41.17709;-8.661949;-0.1511795;0.7186758
96497248;41.17902;-8.663935;-0.1512142;0.7187095
96497249;41.17935;-8.665272;-0.1512375;0.7187153
96497250;41.17915;-8.666764;-0.1512636;0.7187117
96497251;41.17868;-8.667294;-0.1512728;0.7187036
96497252;41.17699;-8.668257;-0.1512896;0.718674
96497253;41.1768;-8.668473;-0.1512934;0.7186707
96497254;41.17595;-8.670765;-0.1513334;0.7186559
96497255;41.17577;-8.670906;-0.1513359;0.7186528
96497256;41.17496;-8.671436;-0.1513451;0.7186386
96497257;41.17477;-8.671646;-0.1513488;0.7186354
105748385;41.1919;-8.665595;-0.1512432;0.7189342
105748387;41.19198;-8.665405;-0.1512399;0.7189357
105748388;41.19236;-8.664584;-0.1512255;0.7189422
105750022;41.19448;-8.66165;-0.1511743;0.7189793
105750023;41.19359;-8.662828;-0.1511949;0.7189637
105750024;41.19341;-8.662966;-0.1511973;0.7189607
109312418;41.19329;-8.66298;-0.1511975;0.7189585
111506652;41.17355;-8.684385;-0.1515711;0.7186139
111506653;41.17267;-8.682024;-0.1515299;0.7185986
111506832;41.1736;-8.683519;-0.151556;0.7186148
111506834;41.17376;-8.684383;-0.1515711;0.7186177
111508028;41.17316;-8.688269;-0.1516389;0.7186073
111508341;41.17361;-8.688404;-0.1516413;0.718615
111629975;41.17237;-8.675108;-0.1514092;0.7185935
111629977;41.17196;-8.676263;-0.1514294;0.7185861
111629979;41.17173;-8.679612;-0.1514878;0.7185822
111630150;41.17144;-8.678956;-0.1514764;0.7185772
111630431;41.17194;-8.675488;-0.1514158;0.718586
111630432;41.17223;-8.675007;-0.1514074;0.7185909
111630699;41.17406;-8.672816;-0.1513692;0.718623
111630982;41.17429;-8.672056;-0.1513559;0.7186269
111631596;41.17691;-8.668087;-0.1512867;0.7186726
111631898;41.17884;-8.666926;-0.1512664;0.7187064
111632278;41.17939;-8.66565;-0.1512441;0.718716
111632279;41.17937;-8.666088;-0.1512518;0.7187156
111632280;41.17928;-8.666442;-0.1512579;0.7187141
111632283;41.17895;-8.66705;-0.1512686;0.7187082
111632672;41.17902;-8.666655;-0.1512617;0.7187095
111632674;41.17921;-8.66606;-0.1512513;0.7187127
111632859;41.17916;-8.664292;-0.1512204;0.7187119
111632976;41.17889;-8.664051;-0.1512162;0.7187073
111633144;41.17881;-8.663604;-0.1512084;0.7187059
111633417;41.17685;-8.661999;-0.1511804;0.7186715
111633569;41.17748;-8.657798;-0.1511071;0.7186826
111634611;41.17772;-8.656294;-0.1510808;0.7186868
111634613;41.17775;-8.65613;-0.151078;0.7186874
111634978;41.17757;-8.657165;-0.151096;0.7186841
111635267;41.17818;-8.656209;-0.1510793;0.7186948
111635269;41.17799;-8.656187;-0.151079;0.7186914
111635271;41.17789;-8.656246;-0.15108;0.7186897
111635403;41.17801;-8.65601;-0.1510759;0.7186919
111635404;41.17793;-8.656126;-0.1510779;0.7186905
111636726;41.17829;-8.655702;-0.1510705;0.7186967
111636727;41.17825;-8.655797;-0.1510722;0.7186959
111636728;41.17809;-8.655977;-0.1510753;0.7186933
111636730;41.17784;-8.655958;-0.151075;0.7186889
111636731;41.17777;-8.655882;-0.1510736;0.7186877
111636732;41.17774;-8.655822;-0.1510726;0.7186872
111636733;41.1777;-8.655625;-0.1510692;0.7186865
111636734;41.17772;-8.655451;-0.1510661;0.7186868
111636735;41.17778;-8.655306;-0.1510636;0.7186878
111636736;41.17786;-8.655175;-0.1510613;0.7186893
111636738;41.17797;-8.655065;-0.1510594;0.7186912
111636740;41.1781;-8.655053;-0.1510592;0.7186934
111636741;41.17821;-8.655111;-0.1510602;0.7186953
111636742;41.1783;-8.655249;-0.1510626;0.718697
111636743;41.17833;-8.655366;-0.1510646;0.7186974
111636744;41.17833;-8.655484;-0.1510667;0.7186974
111636745;41.17831;-8.655591;-0.1510686;0.7186972
111638824;41.17883;-8.656858;-0.1510907;0.7187061
111641067;41.18065;-8.649963;-0.1509703;0.7187379
111641069;41.17933;-8.652279;-0.1510108;0.7187149
111641070;41.17889;-8.653011;-0.1510235;0.7187073
111641071;41.17868;-8.653561;-0.1510331;0.7187036
111641072;41.17837;-8.654523;-0.1510499;0.7186981
111641074;41.17829;-8.654824;-0.1510552;0.7186968
111641076;41.17829;-8.654978;-0.1510579;0.7186967
111641319;41.17903;-8.656373;-0.1510822;0.7187096
111642492;41.17948;-8.656856;-0.1510906;0.7187175
111642668;41.17963;-8.657362;-0.1510995;0.7187201
111642670;41.1793;-8.65684;-0.1510904;0.7187144
111644723;41.17956;-8.657544;-0.1511026;0.7187189
111644725;41.17902;-8.657063;-0.1510942;0.7187095
111645303;41.17953;-8.65817;-0.1511136;0.7187184
111646293;41.18031;-8.658488;-0.1511191;0.7187319
111646761;41.18041;-8.658324;-0.1511163;0.7187338
111646762;41.16936;-8.644743;-0.1508792;0.7185409
111647989;41.17913;-8.652233;-0.15101;0.7187113
111647995;41.17877;-8.652868;-0.151021;0.7187051
111648002;41.17865;-8.653168;-0.1510263;0.7187031
111648004;41.17848;-8.653752;-0.1510365;0.7187001
111648479;41.17947;-8.652528;-0.1510151;0.7187174
111648482;41.17928;-8.652534;-0.1510152;0.7187139
111648486;41.17905;-8.652628;-0.1510168;0.7187099
111648488;41.17892;-8.652796;-0.1510198;0.7187077
111648490;41.17873;-8.653187;-0.1510266;0.7187043
111648502;41.17821;-8.654667;-0.1510524;0.7186953
111649091;41.17817;-8.654757;-0.151054;0.7186947
111649545;41.17717;-8.654203;-0.1510443;0.7186773
111649546;41.1777;-8.654849;-0.1510556;0.7186864
111649548;41.17781;-8.654967;-0.1510577;0.7186883
112263308;41.1758;-8.652666;-0.1510175;0.7186533
112263597;41.17618;-8.652984;-0.1510231;0.7186599
112265315;41.17775;-8.652821;-0.1510202;0.7186873
112265317;41.17766;-8.653135;-0.1510257;0.7186857
112265320;41.17757;-8.653389;-0.1510301;0.7186841
112265322;41.17748;-8.653543;-0.1510328;0.7186826
112265324;41.17736;-8.653707;-0.1510357;0.7186805
112265327;41.17724;-8.653874;-0.1510386;0.7186784
112265328;41.17717;-8.653981;-0.1510405;0.7186773
112265329;41.17716;-8.654055;-0.1510417;0.718677
112266446;41.17765;-8.655553;-0.1510679;0.7186856
112266448;41.1776;-8.655363;-0.1510646;0.7186847
112266449;41.17756;-8.655266;-0.1510629;0.7186839
112266450;41.1775;-8.655171;-0.1510612;0.718683
112288392;41.17583;-8.653317;-0.1510289;0.7186537
112288394;41.17574;-8.653358;-0.1510296;0.7186521
112288397;41.17564;-8.653405;-0.1510304;0.7186504
112288398;41.17554;-8.653462;-0.1510314;0.7186489
112288399;41.17542;-8.653453;-0.1510312;0.7186466
112288401;41.17534;-8.653399;-0.1510303;0.7186453
112289355;41.17521;-8.65331;-0.1510288;0.718643
112290052;41.17616;-8.651745;-0.1510014;0.7186596
112290053;41.17509;-8.653272;-0.1510281;0.7186409
